run,randomSeed,margin_perc_spread,firms_risk_premium,inn_exponent,perc_total_credit,months_of_income,prop_consume_wealth,information_dispersion,cons_risk_premium,res_wage_adjustment,rep_exponent,GdpDev.UnempRate,Inflation.UnempRate
1289,-1857466188,0.1,0.1,0.5,0.1,12,0.4,0.1,0.1,0.07,0.5,0.04,0.27
1332,-1857757403,0.1,0.1,0.5,0.1,12,0.4,0.1,1,0.01,2,0.05,-0.18
1334,-1857952015,0.1,0.1,0.5,0.1,12,0.4,0.1,1,0.04,1,0.06,0.26
1335,-1857955376,0.1,0.1,0.5,0.1,12,0.4,0.1,1,0.04,1.5,0.08,0.03
1336,-1857958683,0.1,0.1,0.5,0.1,12,0.4,0.1,1,0.04,2,0.08,0.29
1273,-1857230190,0.1,0.1,0.5,0.1,12,0.1,1,1,0.07,0.5,0.04,-0.31
1295,-1857449635,0.1,0.1,0.5,0.1,12,0.4,0.1,0.1,0.1,1.5,0.07,0
1338,-1857739330,0.1,0.1,0.5,0.1,12,0.4,0.1,1,0.07,1,0.06,-0.29
1340,-1857937576,0.1,0.1,0.5,0.1,12,0.4,0.1,1,0.07,2,0.02,0.33
1341,-1857940175,0.1,0.1,0.5,0.1,12,0.4,0.1,1,0.1,0.5,0.06,0.27
1342,-1857943705,0.1,0.1,0.5,0.1,12,0.4,0.1,1,0.1,1,0.03,0.09
1279,-1857211619,0.1,0.1,0.5,0.1,12,0.1,1,1,0.1,1.5,0.05,-0.43
1301,-1857432523,0.1,0.1,0.5,0.1,12,0.4,0.1,0.4,0.04,0.5,0.06,-0.27
1344,-1857720162,0.1,0.1,0.5,0.1,12,0.4,0.1,1,0.1,2,0.03,-0.55
1346,-1857925251,0.1,0.1,0.5,0.1,12,0.4,0.4,0.1,0.01,1,0.06,-0.32
1347,-1857924928,0.1,0.1,0.5,0.1,12,0.4,0.4,0.1,0.01,1.5,0.05,0.28
1348,-1857930194,0.1,0.1,0.5,0.1,12,0.4,0.4,0.1,0.01,2,0.05,0.29
1285,-1857192964,0.1,0.1,0.5,0.1,12,0.4,0.1,0.1,0.04,0.5,0.05,-0.36
1307,-1857414412,0.1,0.1,0.5,0.1,12,0.4,0.1,0.4,0.07,1.5,0.07,-0.12
1350,-1857703128,0.1,0.1,0.5,0.1,12,0.4,0.4,0.1,0.04,1,0.03,-0.13
1352,-1857910739,0.1,0.1,0.5,0.1,12,0.4,0.4,0.1,0.04,2,0.06,0.27
1353,-1857911566,0.1,0.1,0.5,0.1,12,0.4,0.4,0.1,0.07,0.5,0.06,0.06
1354,-1857915843,0.1,0.1,0.5,0.1,12,0.4,0.4,0.1,0.07,1,0.04,-0.39
1291,-1857175903,0.1,0.1,0.5,0.1,12,0.4,0.1,0.1,0.07,1.5,0.03,0.17
1313,-1857396351,0.1,0.1,0.5,0.1,12,0.4,0.1,0.7,0.01,0.5,0.04,-0.24
1356,-1857687039,0.1,0.1,0.5,0.1,12,0.4,0.4,0.1,0.07,2,0.06,-0.58
1358,-1857895921,0.1,0.1,0.5,0.1,12,0.4,0.4,0.1,0.1,1,0.06,-0.33
1359,-1857897902,0.1,0.1,0.5,0.1,12,0.4,0.4,0.1,0.1,1.5,0.06,0.23
1360,-1857901795,0.1,0.1,0.5,0.1,12,0.4,0.4,0.1,0.1,2,0.05,0.13
1297,-1857157614,0.1,0.1,0.5,0.1,12,0.4,0.1,0.4,0.01,0.5,0.03,0.26
1319,-1857379892,0.1,0.1,0.5,0.1,12,0.4,0.1,0.7,0.04,1.5,0.07,0.29
1362,-1857669508,0.1,0.1,0.5,0.1,12,0.4,0.4,0.4,0.01,1,0.06,0.25
1364,-1857883285,0.1,0.1,0.5,0.1,12,0.4,0.4,0.4,0.01,2,0.07,-0.35
1365,-1857883679,0.1,0.1,0.5,0.1,12,0.4,0.4,0.4,0.04,0.5,0.06,-0.4
1366,-1857887668,0.1,0.1,0.5,0.1,12,0.4,0.4,0.4,0.04,1,0.05,-0.22
1303,-1857139551,0.1,0.1,0.5,0.1,12,0.4,0.1,0.4,0.04,1.5,0.08,-0.38
1325,-1857363370,0.1,0.1,0.5,0.1,12,0.4,0.1,0.7,0.1,0.5,0.03,0.14
1368,-1857651069,0.1,0.1,0.5,0.1,12,0.4,0.4,0.4,0.04,2,0.05,-0.32
1370,-1857868545,0.1,0.1,0.5,0.1,12,0.4,0.4,0.4,0.07,1,0.06,0.16
1371,-1857869361,0.1,0.1,0.5,0.1,12,0.4,0.4,0.4,0.07,1.5,0.06,0.01
1372,-1857872314,0.1,0.1,0.5,0.1,12,0.4,0.4,0.4,0.07,2,0.05,-0.46
1309,-1857123128,0.1,0.1,0.5,0.1,12,0.4,0.1,0.4,0.1,0.5,0.03,-0.13
1331,-1857346171,0.1,0.1,0.5,0.1,12,0.4,0.1,1,0.01,1.5,0.06,-0.32
1374,-1857632771,0.1,0.1,0.5,0.1,12,0.4,0.4,0.4,0.1,1,0.08,-0.22
1376,-1857853742,0.1,0.1,0.5,0.1,12,0.4,0.4,0.4,0.1,2,0.05,-0.49
1377,-1857854973,0.1,0.1,0.5,0.1,12,0.4,0.4,0.7,0.01,0.5,0.06,-0.29
1378,-1857858904,0.1,0.1,0.5,0.1,12,0.4,0.4,0.7,0.01,1,0.05,0.2
1315,-1857105705,0.1,0.1,0.5,0.1,12,0.4,0.1,0.7,0.01,1.5,0.07,-0.55
1337,-1857331093,0.1,0.1,0.5,0.1,12,0.4,0.1,1,0.07,0.5,0.04,0.25
1380,-1857615986,0.1,0.1,0.5,0.1,12,0.4,0.4,0.7,0.01,2,0.04,0.23
1382,-1857840412,0.1,0.1,0.5,0.1,12,0.4,0.4,0.7,0.04,1,0.06,-0.61
1383,-1857841988,0.1,0.1,0.5,0.1,12,0.4,0.4,0.7,0.04,1.5,0.07,0.22
1384,-1857845873,0.1,0.1,0.5,0.1,12,0.4,0.4,0.7,0.04,2,0.05,-0.39
1321,-1857087139,0.1,0.1,0.5,0.1,12,0.4,0.1,0.7,0.07,0.5,0.05,0.27
1343,-1857313899,0.1,0.1,0.5,0.1,12,0.4,0.1,1,0.1,1.5,0.06,0.08
1386,-1857599994,0.1,0.1,0.5,0.1,12,0.4,0.4,0.7,0.07,1,0.02,-0.01
1388,-1857827803,0.1,0.1,0.5,0.1,12,0.4,0.4,0.7,0.07,2,0.03,-0.05
1389,-1857829126,0.1,0.1,0.5,0.1,12,0.4,0.4,0.7,0.1,0.5,0.06,0.2
1390,-1857832549,0.1,0.1,0.5,0.1,12,0.4,0.4,0.7,0.1,1,0.05,-0.33
1327,-1857068404,0.1,0.1,0.5,0.1,12,0.4,0.1,0.7,0.1,1.5,0.05,0.29
1349,-1857297282,0.1,0.1,0.5,0.1,12,0.4,0.4,0.1,0.04,0.5,0.05,0.3
1392,-1857581268,0.1,0.1,0.5,0.1,12,0.4,0.4,0.7,0.1,2,0.05,0.18
1394,-1857812977,0.1,0.1,0.5,0.1,12,0.4,0.4,1,0.01,1,0.08,-0.55
1395,-1857815553,0.1,0.1,0.5,0.1,12,0.4,0.4,1,0.01,1.5,0.06,0
1396,-1857819585,0.1,0.1,0.5,0.1,12,0.4,0.4,1,0.01,2,0.05,0.23
1333,-1857049542,0.1,0.1,0.5,0.1,12,0.4,0.1,1,0.04,0.5,0.05,0.31
1355,-1857280703,0.1,0.1,0.5,0.1,12,0.4,0.4,0.1,0.07,1.5,0.07,-0.39
1398,-1857565691,0.1,0.1,0.5,0.1,12,0.4,0.4,1,0.04,1,0.04,-0.42
1400,-1857798086,0.1,0.1,0.5,0.1,12,0.4,0.4,1,0.04,2,0.04,-0.21
1401,-1857801593,0.1,0.1,0.5,0.1,12,0.4,0.4,1,0.07,0.5,0.04,0.26
1402,-1857807249,0.1,0.1,0.5,0.1,12,0.4,0.4,1,0.07,1,0.05,-0.42
1339,-1857031991,0.1,0.1,0.5,0.1,12,0.4,0.1,1,0.07,1.5,0.07,0.28
1361,-1857264826,0.1,0.1,0.5,0.1,12,0.4,0.4,0.4,0.01,0.5,0.04,-0.41
1404,-1857549437,0.1,0.1,0.5,0.1,12,0.4,0.4,1,0.07,2,0.07,0.25
1406,-1857784601,0.1,0.1,0.5,0.1,12,0.4,0.4,1,0.1,1,0.09,0.27
1407,-1857786186,0.1,0.1,0.5,0.1,12,0.4,0.4,1,0.1,1.5,0.06,-0.35
1408,-1857795280,0.1,0.1,0.5,0.1,12,0.4,0.4,1,0.1,2,0.06,-0.34
1345,-1857013364,0.1,0.1,0.5,0.1,12,0.4,0.4,0.1,0.01,0.5,0.01,-0.37
1367,-1857248303,0.1,0.1,0.5,0.1,12,0.4,0.4,0.4,0.04,1.5,0.07,0.24
1410,-1857531388,0.1,0.1,0.5,0.1,12,0.4,0.7,0.1,0.01,1,0.04,-0.39
1412,-1857769749,0.1,0.1,0.5,0.1,12,0.4,0.7,0.1,0.01,2,0.01,0.05
1413,-1857773220,0.1,0.1,0.5,0.1,12,0.4,0.7,0.1,0.04,0.5,0.03,-0.38
1414,-1857780688,0.1,0.1,0.5,0.1,12,0.4,0.7,0.1,0.04,1,0.06,-0.35
1351,-1856995156,0.1,0.1,0.5,0.1,12,0.4,0.4,0.1,0.04,1.5,0.03,-0.44
1373,-1857232186,0.1,0.1,0.5,0.1,12,0.4,0.4,0.4,0.1,0.5,0.03,-0.2
1416,-1857515800,0.1,0.1,0.5,0.1,12,0.4,0.7,0.1,0.04,2,0.06,-0.44
1418,-1857756598,0.1,0.1,0.5,0.1,12,0.4,0.7,0.1,0.07,1,0.06,0.06
1419,-1857759514,0.1,0.1,0.5,0.1,12,0.4,0.7,0.1,0.07,1.5,0.05,0.16
1420,-1857766476,0.1,0.1,0.5,0.1,12,0.4,0.7,0.1,0.07,2,0.06,0.26
1357,-1856976260,0.1,0.1,0.5,0.1,12,0.4,0.4,0.1,0.1,0.5,0.03,0.11
1379,-1857217481,0.1,0.1,0.5,0.1,12,0.4,0.4,0.7,0.01,1.5,0.06,0.25
1422,-1857499330,0.1,0.1,0.5,0.1,12,0.4,0.7,0.1,0.1,1,0.05,-0.33
1424,-1857745439,0.1,0.1,0.5,0.1,12,0.4,0.7,0.1,0.1,2,0.05,-0.46
1425,-1857745373,0.1,0.1,0.5,0.1,12,0.4,0.7,0.4,0.01,0.5,0.07,-0.29
1426,-1857753161,0.1,0.1,0.5,0.1,12,0.4,0.7,0.4,0.01,1,0.04,0.32
1363,-1856959522,0.1,0.1,0.5,0.1,12,0.4,0.4,0.4,0.01,1.5,0.05,0.28
1385,-1857200089,0.1,0.1,0.5,0.1,12,0.4,0.4,0.7,0.07,0.5,0.04,-0.25
1428,-1857483540,0.1,0.1,0.5,0.1,12,0.4,0.7,0.4,0.01,2,0.05,0.13
1430,-1857732247,0.1,0.1,0.5,0.1,12,0.4,0.7,0.4,0.04,1,0.06,-0.39
1431,-1857732963,0.1,0.1,0.5,0.1,12,0.4,0.7,0.4,0.04,1.5,0.08,0.24
1432,-1857740413,0.1,0.1,0.5,0.1,12,0.4,0.7,0.4,0.04,2,0.09,0.27
1369,-1856943520,0.1,0.1,0.5,0.1,12,0.4,0.4,0.4,0.07,0.5,0.03,-0.35
1391,-1857184859,0.1,0.1,0.5,0.1,12,0.4,0.4,0.7,0.1,1.5,0.04,0.09
1434,-1857465759,0.1,0.1,0.5,0.1,12,0.4,0.7,0.4,0.07,1,0.04,0.57
1436,-1857716804,0.1,0.1,0.5,0.1,12,0.4,0.7,0.4,0.07,2,0.05,-0.36
1437,-1857717794,0.1,0.1,0.5,0.1,12,0.4,0.7,0.4,0.1,0.5,0.04,-0.03
1438,-1857725715,0.1,0.1,0.5,0.1,12,0.4,0.7,0.4,0.1,1,0.03,-0.09
1375,-1856925178,0.1,0.1,0.5,0.1,12,0.4,0.4,0.4,0.1,1.5,0.07,-0.33
1397,-1857167219,0.1,0.1,0.5,0.1,12,0.4,0.4,1,0.04,0.5,0.06,0.26
1440,-1857448439,0.1,0.1,0.5,0.1,12,0.4,0.7,0.4,0.1,2,0.07,-0.39
1442,-1857702639,0.1,0.1,0.5,0.1,12,0.4,0.7,0.7,0.01,1,0.06,-0.41
1443,-1857703373,0.1,0.1,0.5,0.1,12,0.4,0.7,0.7,0.01,1.5,0.08,-0.25
1444,-1857711854,0.1,0.1,0.5,0.1,12,0.4,0.7,0.7,0.01,2,0.07,0.18
1381,-1856907093,0.1,0.1,0.5,0.1,12,0.4,0.4,0.7,0.04,0.5,0.05,-0.07
1403,-1857150379,0.1,0.1,0.5,0.1,12,0.4,0.4,1,0.07,1.5,0.05,0.23
1446,-1857431525,0.1,0.1,0.5,0.1,12,0.4,0.7,0.7,0.04,1,0.05,-0.45
1448,-1857688447,0.1,0.1,0.5,0.1,12,0.4,0.7,0.7,0.04,2,0.04,0.1
1449,-1857689595,0.1,0.1,0.5,0.1,12,0.4,0.7,0.7,0.07,0.5,0.05,0.12
1450,-1857699792,0.1,0.1,0.5,0.1,12,0.4,0.7,0.7,0.07,1,0.07,-0.34
1387,-1856889672,0.1,0.1,0.5,0.1,12,0.4,0.4,0.7,0.07,1.5,0.07,0.42
1409,-1857132825,0.1,0.1,0.5,0.1,12,0.4,0.7,0.1,0.01,0.5,0.04,0.19
1452,-1857413442,0.1,0.1,0.5,0.1,12,0.4,0.7,0.7,0.07,2,0.06,0.2
1454,-1857674478,0.1,0.1,0.5,0.1,12,0.4,0.7,0.7,0.1,1,0.08,0.27
1455,-1857676234,0.1,0.1,0.5,0.1,12,0.4,0.7,0.7,0.1,1.5,0.05,-0.39
1456,-1857686912,0.1,0.1,0.5,0.1,12,0.4,0.7,0.7,0.1,2,0.05,-0.37
1393,-1856873167,0.1,0.1,0.5,0.1,12,0.4,0.4,1,0.01,0.5,0.06,-0.31
1415,-1857116469,0.1,0.1,0.5,0.1,12,0.4,0.7,0.1,0.04,1.5,0.09,-0.35
1458,-1857398534,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.01,1,0.04,0.22
1460,-1857658251,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.01,2,0.06,0.24
1461,-1857661814,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.04,0.5,0.07,-0.37
1462,-1857673459,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.04,1,0.06,-0.49
1399,-1856853781,0.1,0.1,0.5,0.1,12,0.4,0.4,1,0.04,1.5,0.05,-0.35
1421,-1857099139,0.1,0.1,0.5,0.1,12,0.4,0.7,0.1,0.1,0.5,0.04,0.21
1464,-1857382247,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.04,2,0.05,-0.03
1466,-1857645009,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.07,1,0.08,0.21
1467,-1857648066,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.07,1.5,0.05,0.15
1468,-1857658633,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.07,2,0.06,-0.44
1405,-1856834270,0.1,0.1,0.5,0.1,12,0.4,0.4,1,0.1,0.5,0.04,-0.33
1427,-1857083465,0.1,0.1,0.5,0.1,12,0.4,0.7,0.4,0.01,1.5,0.05,-0.36
1470,-1857366558,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.1,1,0.03,-0.3
1472,-1857632081,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.1,2,0.01,0.25
1473,-1857633970,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.01,0.5,0.05,0
1474,-1857644587,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.01,1,0.08,0.14
1411,-1856816618,0.1,0.1,0.5,0.1,12,0.4,0.7,0.1,0.01,1.5,0.07,-0.35
1433,-1857067517,0.1,0.1,0.5,0.1,12,0.4,0.7,0.4,0.07,0.5,0.06,-0.32
1476,-1857349135,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.01,2,0.07,-0.06
1478,-1857617827,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.04,1,0.04,-0.39
1479,-1857620410,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.04,1.5,0.06,0.18
1480,-1857630195,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.04,2,0.08,0.2
1417,-1856798903,0.1,0.1,0.5,0.1,12,0.4,0.7,0.1,0.07,0.5,0.04,-0.39
1439,-1857054210,0.1,0.1,0.5,0.1,12,0.4,0.7,0.4,0.1,1.5,0.05,0.28
1482,-1857334767,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.07,1,0.06,-0.43
1484,-1857603594,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.07,2,0.07,-0.36
1485,-1857608351,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.1,0.5,0.06,-0.19
1486,-1857618476,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.1,1,0.05,0.23
1423,-1856783582,0.1,0.1,0.5,0.1,12,0.4,0.7,0.1,0.1,1.5,0.05,-0.48
1445,-1857037606,0.1,0.1,0.5,0.1,12,0.4,0.7,0.7,0.04,0.5,0.04,-0.32
1488,-1857319333,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.1,2,0.06,0.15
1490,-1857589573,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.01,1,0.06,-0.37
1491,-1857594637,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.01,1.5,0.06,-0.38
1492,-1857605788,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.01,2,0.07,-0.25
1429,-1856765640,0.1,0.1,0.5,0.1,12,0.4,0.7,0.4,0.04,0.5,0.03,0.15
1451,-1857020878,0.1,0.1,0.5,0.1,12,0.4,0.7,0.7,0.07,1.5,0.06,-0.39
1494,-1857303795,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.04,1,0.04,-0.3
1496,-1857575809,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.04,2,0.03,-0.36
1497,-1857580358,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.07,0.5,0.05,-0.31
1498,-1857592887,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.07,1,0.05,-0.38
1435,-1856748158,0.1,0.1,0.5,0.1,12,0.4,0.7,0.4,0.07,1.5,0.06,-0.31
1457,-1857004247,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.01,0.5,0.04,-0.45
1500,-1857288987,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.07,2,0.05,-0.38
1502,-1857562723,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.1,1,0.07,0.2
1503,-1857566971,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.1,1.5,0.07,0.22
1504,-1857579195,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.1,2,0.05,-0.43
1441,-1856732269,0.1,0.1,0.5,0.1,12,0.4,0.7,0.7,0.01,0.5,0.05,-0.14
1463,-1856988759,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.04,1.5,0.08,0.08
1506,-1857273019,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.01,1,0.05,-0.46
1508,-1857548738,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.01,2,0.07,-0.36
1509,-1857552980,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.04,0.5,0.08,0.06
1510,-1857566064,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.04,1,0.05,0.12
1447,-1856715186,0.1,0.1,0.5,0.1,12,0.4,0.7,0.7,0.04,1.5,0.08,-0.47
1469,-1856974429,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.1,0.5,0.04,-0.24
1512,-1857256888,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.04,2,0.05,0.27
1514,-1857534151,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.07,1,0.05,-0.36
1515,-1857536740,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.07,1.5,0.08,-0.34
1516,-1857553611,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.07,2,0.04,0.12
1453,-1856696258,0.1,0.1,0.5,0.1,12,0.4,0.7,0.7,0.1,0.5,0.01,0
1475,-1856956814,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.01,1.5,0.06,-0.3
1518,-1857239561,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.1,1,0,-0.08
1520,-1857520388,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.1,2,0.06,-0.48
1521,-1857522510,0.1,0.1,0.5,0.1,12,0.4,1,1,0.01,0.5,0.05,0.16
1522,-1857537770,0.1,0.1,0.5,0.1,12,0.4,1,1,0.01,1,0.04,0.15
1459,-1856677625,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.01,1.5,0.1,0.08
1481,-1856940013,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.07,0.5,0.05,-0.38
1524,-1857221509,0.1,0.1,0.5,0.1,12,0.4,1,1,0.01,2,0.05,-0.38
1526,-1857505567,0.1,0.1,0.5,0.1,12,0.4,1,1,0.04,1,0.07,0.05
1527,-1857507594,0.1,0.1,0.5,0.1,12,0.4,1,1,0.04,1.5,0.06,-0.23
1528,-1857523996,0.1,0.1,0.5,0.1,12,0.4,1,1,0.04,2,0.06,-0.2
1465,-1856660932,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.07,0.5,0.07,-0.45
1487,-1856925509,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.1,1.5,0.06,0.26
1530,-1857204184,0.1,0.1,0.5,0.1,12,0.4,1,1,0.07,1,0.08,-0.39
1532,-1857489249,0.1,0.1,0.5,0.1,12,0.4,1,1,0.07,2,0.03,0.17
1533,-1857491932,0.1,0.1,0.5,0.1,12,0.4,1,1,0.1,0.5,0.05,-0.45
1534,-1857509483,0.1,0.1,0.5,0.1,12,0.4,1,1,0.1,1,0.04,-0.35
1471,-1856641875,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.1,1.5,0.07,-0.31
1493,-1856908140,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.04,0.5,0.05,-0.34
1536,-1857187715,0.1,0.1,0.5,0.1,12,0.4,1,1,0.1,2,0.07,-0.43
1538,-1857475222,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.01,1,0.05,-0.35
1539,-1857478167,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.01,1.5,0.08,0.21
1540,-1857493687,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.01,2,0.07,-0.41
1477,-1856626413,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.04,0.5,0.07,-0.36
1499,-1856892529,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.07,1.5,0.07,-0.25
1542,-1857170342,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.04,1,0.06,0.13
1544,-1857460356,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.04,2,0.08,-0.34
1545,-1857464313,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.07,0.5,0.04,0.28
1546,-1857479198,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.07,1,0.09,0.26
1483,-1856608527,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.07,1.5,0.06,-0.41
1505,-1856876555,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.01,0.5,0.09,0.23
1548,-1857153224,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.07,2,0.06,-0.37
1550,-1857447415,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.1,1,0.06,0.24
1551,-1857449329,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.1,1.5,0.08,-0.39
1552,-1857467532,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.1,2,0.03,-0.37
1489,-1856590175,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.01,0.5,0.02,0.14
1511,-1856858954,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.04,1.5,0.07,-0.4
1554,-1857138440,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.01,1,0.07,0.12
1556,-1857433553,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.01,2,0.09,-0.26
1557,-1857435047,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.04,0.5,0.04,-0.4
1558,-1857454903,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.04,1,0.05,-0.06
1495,-1856573749,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.04,1.5,0.08,0.23
1517,-1856839489,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.1,0.5,0.05,-0.33
1560,-1857123647,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.04,2,0.1,0.24
1562,-1857420083,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.07,1,0.05,-0.39
1563,-1857419222,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.07,1.5,0.08,0.3
1564,-1857440729,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.07,2,0.07,-0.49
1501,-1856555361,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.1,0.5,0.04,0.31
1523,-1856824474,0.1,0.1,0.5,0.1,12,0.4,1,1,0.01,1.5,0.04,-0.4
1566,-1857107436,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.1,1,0.04,-0.08
1568,-1857405195,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.1,2,0.06,-0.42
1569,-1857404160,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.01,0.5,0.05,0.3
1570,-1857426085,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.01,1,0.03,-0.03
1507,-1856537825,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.01,1.5,0.07,0.3
1529,-1856809767,0.1,0.1,0.5,0.1,12,0.4,1,1,0.07,0.5,0.06,-0.35
1572,-1857093835,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.01,2,0.05,0.53
1574,-1857391413,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.04,1,0.02,-0.41
1575,-1857389315,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.04,1.5,0.11,-0.31
1576,-1857411249,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.04,2,0.08,-0.49
1513,-1856519509,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.07,0.5,0.05,-0.24
1535,-1856793974,0.1,0.1,0.5,0.1,12,0.4,1,1,0.1,1.5,0.05,-0.37
1578,-1857078146,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.07,1,0.05,0.47
1580,-1857380193,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.07,2,0.08,-0.17
1581,-1857375561,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.1,0.5,0.05,0.29
1582,-1857398407,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.1,1,0.07,0.24
1519,-1856502573,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.1,1.5,0.08,-0.48
1541,-1856776739,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.04,0.5,0.05,0.27
1584,-1857060376,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.1,2,0.07,-0.47
1586,-1857365247,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.01,1,0.04,-0.14
1587,-1857361001,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.01,1.5,0.04,-0.36
1588,-1857384051,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.01,2,0.07,-0.36
1525,-1856486958,0.1,0.1,0.5,0.1,12,0.4,1,1,0.04,0.5,0.04,-0.2
1547,-1856760708,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.07,1.5,0.07,0.3
