run,randomSeed,margin_perc_spread,firms_risk_premium,inn_exponent,perc_total_credit,months_of_income,prop_consume_wealth,information_dispersion,cons_risk_premium,res_wage_adjustment,rep_exponent,GdpGrowth.UnempRate
1697,-1856335707,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.01,0.5,0.42
1740,-1856628301,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.07,2,0.41
1742,-1857011003,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.1,1,0.39
1743,-1857002855,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.1,1.5,0.35
1744,-1857035036,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.1,2,0.42
1681,-1856035421,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.01,0.5,0.41
1703,-1856320881,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.04,1.5,0.55
1746,-1856613444,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.01,1,0.44
1748,-1856996309,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.01,2,0.43
1749,-1856989800,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.04,0.5,0.32
1750,-1857024299,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.04,1,0.5
1687,-1856017822,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.04,1.5,0.53
1709,-1856304047,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.1,0.5,0.29
1752,-1856596064,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.04,2,0.54
1754,-1856983717,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.07,1,0.39
1755,-1856976034,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.07,1.5,0.49
1756,-1857011003,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.07,2,0.49
1693,-1856000111,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.1,0.5,0.35
1715,-1856289250,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.01,1.5,0.51
1758,-1856579783,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.1,1,0.41
1760,-1856970522,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.1,2,0.54
1761,-1856960684,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.01,0.5,0.66
1762,-1856997245,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.01,1,0.5
1699,-1855983469,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.01,1.5,0.5
1721,-1856272625,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.07,0.5,0.33
1764,-1856561580,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.01,2,0.55
1766,-1856958104,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.04,1,0.48
1767,-1856948567,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.04,1.5,0.54
1768,-1856984126,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.04,2,0.53
1705,-1855966680,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.07,0.5,0.42
1727,-1856255692,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.1,1.5,0.44
1770,-1856546134,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.07,1,0.44
1772,-1856943777,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.07,2,0.5
1773,-1856933201,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.1,0.5,0.46
1774,-1856969943,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.1,1,0.17
1711,-1855946849,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.1,1.5,0.45
1733,-1856239727,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.04,0.5,0.46
1776,-1856532792,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.1,2,0.47
1778,-1856929960,0.1,0.1,0.5,0.1,12,0.7,1,1,0.01,1,0.37
1779,-1856918974,0.1,0.1,0.5,0.1,12,0.7,1,1,0.01,1.5,0.52
1780,-1856957039,0.1,0.1,0.5,0.1,12,0.7,1,1,0.01,2,0.53
1717,-1855928756,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.04,0.5,0.37
1739,-1856222874,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.07,1.5,0.52
1782,-1856516337,0.1,0.1,0.5,0.1,12,0.7,1,1,0.04,1,0.43
1784,-1856917320,0.1,0.1,0.5,0.1,12,0.7,1,1,0.04,2,0.5
1785,-1856905349,0.1,0.1,0.5,0.1,12,0.7,1,1,0.07,0.5,0.46
1786,-1856945065,0.1,0.1,0.5,0.1,12,0.7,1,1,0.07,1,0.39
1723,-1855912036,0.1,0.1,0.5,0.1,12,0.7,0.7,1,0.07,1.5,0.47
1745,-1856206293,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.01,0.5,0.5
1788,-1856499923,0.1,0.1,0.5,0.1,12,0.7,1,1,0.07,2,0.52
1790,-1856904879,0.1,0.1,0.5,0.1,12,0.7,1,1,0.1,1,0.34
1791,-1856891175,0.1,0.1,0.5,0.1,12,0.7,1,1,0.1,1.5,0.51
1792,-1856932510,0.1,0.1,0.5,0.1,12,0.7,1,1,0.1,2,0.51
1729,-1855893924,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.01,0.5,0.36
1751,-1856188704,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.04,1.5,0.47
1794,-1856483786,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.01,1,0.47
1796,-1856890636,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.01,2,0.56
1797,-1856877977,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.04,0.5,0.28
1798,-1856919750,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.04,1,0.55
1735,-1855877235,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.04,1.5,0.41
1757,-1856174276,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.1,0.5,0.4
1800,-1856468593,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.04,2,0.55
1802,-1856877170,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.07,1,0.41
1803,-1856862423,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.07,1.5,0.41
1804,-1856906086,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.07,2,0.58
1741,-1855858898,0.1,0.1,0.5,0.1,12,0.7,1,0.1,0.1,0.5,0.47
1763,-1856158917,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.01,1.5,0.53
1806,-1856452362,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.1,1,0.5
1808,-1856864132,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.1,2,0.52
1809,-1856848055,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.01,0.5,0.45
1810,-1856892171,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.01,1,0.42
1747,-1855836532,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.01,1.5,0.41
1769,-1856141806,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.07,0.5,0.3
1812,-1856433865,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.01,2,0.55
1814,-1856850630,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.04,1,0.51
1815,-1856832435,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.04,1.5,0.48
1816,-1856878747,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.04,2,0.56
1753,-1855819675,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.07,0.5,0.45
1775,-1856126651,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.1,1.5,0.41
1818,-1856416223,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.07,1,0.46
1820,-1856835397,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.07,2,0.57
1821,-1856818634,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.1,0.5,0.54
1822,-1856863963,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.1,1,0.4
1759,-1855803094,0.1,0.1,0.5,0.1,12,0.7,1,0.4,0.1,1.5,0.49
1781,-1856109832,0.1,0.1,0.5,0.1,12,0.7,1,1,0.04,0.5,0.43
1824,-1856398216,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.1,2,0.43
1826,-1856821665,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.01,1,0.42
1827,-1856803669,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.01,1.5,0.48
1828,-1856851453,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.01,2,0.5
1765,-1855785890,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.04,0.5,0.53
1787,-1856092321,0.1,0.1,0.5,0.1,12,0.7,1,1,0.07,1.5,0.49
1830,-1856381897,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.04,1,0.49
1832,-1856808335,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.04,2,0.56
1833,-1856790598,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.07,0.5,0.46
1834,-1856838129,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.07,1,0.48
1771,-1855768377,0.1,0.1,0.5,0.1,12,0.7,1,0.7,0.07,1.5,0.47
1793,-1856075988,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.01,0.5,0.42
1836,-1856365309,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.07,2,0.47
1838,-1856794597,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.1,1,0.47
1839,-1856775998,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.1,1.5,0.54
1840,-1856826045,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.1,2,0.55
1777,-1855750551,0.1,0.1,0.5,0.1,12,0.7,1,1,0.01,0.5,0.45
1799,-1856060574,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.04,1.5,0.41
1842,-1856346786,0.1,0.1,0.5,0.1,12,1,0.1,1,0.01,1,0.4
1844,-1856781191,0.1,0.1,0.5,0.1,12,1,0.1,1,0.01,2,0.56
1845,-1856761963,0.1,0.1,0.5,0.1,12,1,0.1,1,0.04,0.5,0.54
1846,-1856812877,0.1,0.1,0.5,0.1,12,1,0.1,1,0.04,1,0.49
1783,-1855730833,0.1,0.1,0.5,0.1,12,0.7,1,1,0.04,1.5,0.38
1805,-1856043807,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.1,0.5,0.36
1848,-1856330719,0.1,0.1,0.5,0.1,12,1,0.1,1,0.04,2,0.58
1850,-1856768164,0.1,0.1,0.5,0.1,12,1,0.1,1,0.07,1,0.46
1851,-1856745365,0.1,0.1,0.5,0.1,12,1,0.1,1,0.07,1.5,0.42
1852,-1856798909,0.1,0.1,0.5,0.1,12,1,0.1,1,0.07,2,0.5
1789,-1855713545,0.1,0.1,0.5,0.1,12,0.7,1,1,0.1,0.5,0.38
1811,-1856028275,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.01,1.5,0.51
1854,-1856313479,0.1,0.1,0.5,0.1,12,1,0.1,1,0.1,1,0.46
1856,-1856754476,0.1,0.1,0.5,0.1,12,1,0.1,1,0.1,2,0.58
1857,-1856732020,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.01,0.5,0.46
1858,-1856786890,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.01,1,0.44
1795,-1855695534,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.01,1.5,0.54
1817,-1856012494,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.07,0.5,0.41
1860,-1856298859,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.01,2,0.53
1862,-1856740314,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.04,1,0.48
1863,-1856718465,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.04,1.5,0.49
1864,-1856773875,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.04,2,0.47
1801,-1855677863,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.07,0.5,0.51
1823,-1855994322,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.1,1.5,0.47
1866,-1856283508,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.07,1,0.47
1868,-1856727076,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.07,2,0.35
1869,-1856704759,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.1,0.5,0.37
1870,-1856761560,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.1,1,0.37
1807,-1855659417,0.1,0.1,0.5,0.1,12,1,0.1,0.1,0.1,1.5,0.5
1829,-1855977481,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.04,0.5,0.48
1872,-1856266906,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.1,2,0.54
1874,-1856713817,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.01,1,0.49
1875,-1856689669,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.01,1.5,0.56
1876,-1856746966,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.01,2,0.52
1813,-1855641291,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.04,0.5,0.39
1835,-1855960663,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.07,1.5,0.59
1878,-1856250837,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.04,1,0.41
1880,-1856701561,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.04,2,0.45
1881,-1856673948,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.07,0.5,0.36
1882,-1856733197,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.07,1,0.44
1819,-1855623505,0.1,0.1,0.5,0.1,12,1,0.1,0.4,0.07,1.5,0.51
1841,-1855942262,0.1,0.1,0.5,0.1,12,1,0.1,1,0.01,0.5,0.35
1884,-1856234313,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.07,2,0.49
1886,-1856687134,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.1,1,0.49
1887,-1856659711,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.1,1.5,0.53
1888,-1856720266,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.1,2,0.55
1825,-1855605877,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.01,0.5,0.4
1847,-1855922501,0.1,0.1,0.5,0.1,12,1,0.1,1,0.04,1.5,0.56
1890,-1856217716,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.01,1,0.39
1892,-1856672263,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.01,2,0.52
1893,-1856646124,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.04,0.5,0.28
1894,-1856707378,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.04,1,0.47
1831,-1855587888,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.04,1.5,0.55
1853,-1855905041,0.1,0.1,0.5,0.1,12,1,0.1,1,0.1,0.5,0.34
1896,-1856201413,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.04,2,0.53
1898,-1856658515,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.07,1,0.38
1899,-1856631236,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.07,1.5,0.5
1900,-1856694105,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.07,2,0.55
1837,-1855569298,0.1,0.1,0.5,0.1,12,1,0.1,0.7,0.1,0.5,0.41
1859,-1855889173,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.01,1.5,0.5
1902,-1856183703,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.1,1,0.53
1904,-1856643503,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.1,2,0.31
1905,-1856616830,0.1,0.1,0.5,0.1,12,1,0.4,1,0.01,0.5,0.41
1906,-1856679472,0.1,0.1,0.5,0.1,12,1,0.4,1,0.01,1,0.39
1843,-1855550624,0.1,0.1,0.5,0.1,12,1,0.1,1,0.01,1.5,0.55
1865,-1855871876,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.07,0.5,0.36
1908,-1856167069,0.1,0.1,0.5,0.1,12,1,0.4,1,0.01,2,0.57
1910,-1856628572,0.1,0.1,0.5,0.1,12,1,0.4,1,0.04,1,0.46
1911,-1856602312,0.1,0.1,0.5,0.1,12,1,0.4,1,0.04,1.5,0.5
1912,-1856666403,0.1,0.1,0.5,0.1,12,1,0.4,1,0.04,2,0.51
1849,-1855530863,0.1,0.1,0.5,0.1,12,1,0.1,1,0.07,0.5,0.4
1871,-1855854192,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.1,1.5,0.49
1914,-1856147797,0.1,0.1,0.5,0.1,12,1,0.4,1,0.07,1,0.34
1916,-1856613478,0.1,0.1,0.5,0.1,12,1,0.4,1,0.07,2,0.59
1917,-1856588170,0.1,0.1,0.5,0.1,12,1,0.4,1,0.1,0.5,0.42
1918,-1856651870,0.1,0.1,0.5,0.1,12,1,0.4,1,0.1,1,0.46
1855,-1855512970,0.1,0.1,0.5,0.1,12,1,0.1,1,0.1,1.5,0.54
1877,-1855836526,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.04,0.5,0.43
1920,-1856131457,0.1,0.1,0.5,0.1,12,1,0.4,1,0.1,2,0.46
1922,-1856599419,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.01,1,0.45
1923,-1856575088,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.01,1.5,0.48
1924,-1856637195,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.01,2,0.4
1861,-1855495825,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.04,0.5,0.43
1883,-1855819711,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.07,1.5,0.52
1926,-1856113729,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.04,1,0.43
1928,-1856585472,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.04,2,0.44
1929,-1856561322,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.07,0.5,0.37
1930,-1856625369,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.07,1,0.41
1867,-1855478841,0.1,0.1,0.5,0.1,12,1,0.4,0.1,0.07,1.5,0.36
1889,-1855802644,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.01,0.5,0.31
1932,-1856097061,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.07,2,0.5
1934,-1856572638,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.1,1,0.44
1935,-1856546125,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.1,1.5,0.52
1936,-1856611947,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.1,2,0.47
1873,-1855461759,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.01,0.5,0.46
1895,-1855787066,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.04,1.5,0.54
1938,-1856081867,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.01,1,0.54
1940,-1856561895,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.01,2,0.46
1941,-1856532725,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.04,0.5,0.45
1942,-1856599031,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.04,1,0.45
1879,-1855444691,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.04,1.5,0.46
1901,-1855771737,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.1,0.5,0.45
1944,-1856066522,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.04,2,0.42
1946,-1856547557,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.07,1,0.46
1947,-1856519650,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.07,1.5,0.52
1948,-1856586415,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.07,2,0.56
1885,-1855427766,0.1,0.1,0.5,0.1,12,1,0.4,0.4,0.1,0.5,0.3
1907,-1855757132,0.1,0.1,0.5,0.1,12,1,0.4,1,0.01,1.5,0.45
1950,-1856050400,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.1,1,0.39
1952,-1856533160,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.1,2,0.49
1953,-1856507221,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.01,0.5,0.46
1954,-1856573920,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.01,1,0.44
1891,-1855410644,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.01,1.5,0.52
1913,-1855739435,0.1,0.1,0.5,0.1,12,1,0.4,1,0.07,0.5,0.45
1956,-1856033101,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.01,2,0.51
1958,-1856521291,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.04,1,0.38
1959,-1856492324,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.04,1.5,0.5
1960,-1856560802,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.04,2,0.51
1897,-1855394917,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.07,0.5,0.36
1919,-1855721271,0.1,0.1,0.5,0.1,12,1,0.4,1,0.1,1.5,0.51
1962,-1856015166,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.07,1,0.46
1964,-1856506651,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.07,2,0.54
1965,-1856478655,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.1,0.5,0.23
1966,-1856549986,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.1,1,0.54
1903,-1855377650,0.1,0.1,0.5,0.1,12,1,0.4,0.7,0.1,1.5,0.54
1925,-1855703311,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.04,0.5,0.49
1968,-1855996737,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.1,2,0.49
1970,-1856492830,0.1,0.1,0.5,0.1,12,1,0.7,1,0.01,1,0.48
1971,-1856465695,0.1,0.1,0.5,0.1,12,1,0.7,1,0.01,1.5,0.55
1972,-1856538299,0.1,0.1,0.5,0.1,12,1,0.7,1,0.01,2,0.25
1909,-1855359598,0.1,0.1,0.5,0.1,12,1,0.4,1,0.04,0.5,0.22
1931,-1855687766,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.07,1.5,0.44
1974,-1855980715,0.1,0.1,0.5,0.1,12,1,0.7,1,0.04,1,0.42
1976,-1856479714,0.1,0.1,0.5,0.1,12,1,0.7,1,0.04,2,0.52
1977,-1856452872,0.1,0.1,0.5,0.1,12,1,0.7,1,0.07,0.5,0.42
1978,-1856525078,0.1,0.1,0.5,0.1,12,1,0.7,1,0.07,1,0.5
1915,-1855342888,0.1,0.1,0.5,0.1,12,1,0.4,1,0.07,1.5,0.52
1937,-1855672077,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.01,0.5,0.48
1980,-1855964363,0.1,0.1,0.5,0.1,12,1,0.7,1,0.07,2,0.45
1982,-1856466501,0.1,0.1,0.5,0.1,12,1,0.7,1,0.1,1,0.44
1983,-1856437839,0.1,0.1,0.5,0.1,12,1,0.7,1,0.1,1.5,0.55
1984,-1856512907,0.1,0.1,0.5,0.1,12,1,0.7,1,0.1,2,0.4
1921,-1855327493,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.01,0.5,0.56
1943,-1855655085,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.04,1.5,0.48
1986,-1855947245,0.1,0.1,0.5,0.1,12,1,1,0.1,0.01,1,0.55
1988,-1856452593,0.1,0.1,0.5,0.1,12,1,1,0.1,0.01,2,0.47
1989,-1856423049,0.1,0.1,0.5,0.1,12,1,1,0.1,0.04,0.5,0.42
1990,-1856499736,0.1,0.1,0.5,0.1,12,1,1,0.1,0.04,1,0.53
1927,-1855311352,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.04,1.5,0.48
1949,-1855637175,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.1,0.5,0.37
1992,-1855931487,0.1,0.1,0.5,0.1,12,1,1,0.1,0.04,2,0.5
1994,-1856438119,0.1,0.1,0.5,0.1,12,1,1,0.1,0.07,1,0.39
1995,-1856409184,0.1,0.1,0.5,0.1,12,1,1,0.1,0.07,1.5,0.45
1996,-1856486577,0.1,0.1,0.5,0.1,12,1,1,0.1,0.07,2,0.5
1933,-1855295951,0.1,0.1,0.5,0.1,12,1,0.7,0.1,0.1,0.5,0.39
1955,-1855623323,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.01,1.5,0.54
1998,-1855915259,0.1,0.1,0.5,0.1,12,1,1,0.1,0.1,1,0.41
2000,-1856422984,0.1,0.1,0.5,0.1,12,1,1,0.1,0.1,2,0.5
2001,-1856395109,0.1,0.1,0.5,0.1,12,1,1,0.4,0.01,0.5,0.49
2002,-1856474276,0.1,0.1,0.5,0.1,12,1,1,0.4,0.01,1,0.31
1939,-1855279551,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.01,1.5,0.49
1961,-1855608554,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.07,0.5,0.48
2004,-1855898121,0.1,0.1,0.5,0.1,12,1,1,0.4,0.01,2,0.57
2006,-1856409066,0.1,0.1,0.5,0.1,12,1,1,0.4,0.04,1,0.5
2007,-1856381387,0.1,0.1,0.5,0.1,12,1,1,0.4,0.04,1.5,0.46
2008,-1856461508,0.1,0.1,0.5,0.1,12,1,1,0.4,0.04,2,0.52
1945,-1855262097,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.07,0.5,0.28
1967,-1855592093,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.1,1.5,0.45
2010,-1855879850,0.1,0.1,0.5,0.1,12,1,1,0.4,0.07,1,0.48
2012,-1856396594,0.1,0.1,0.5,0.1,12,1,1,0.4,0.07,2,0.46
2013,-1856367762,0.1,0.1,0.5,0.1,12,1,1,0.4,0.1,0.5,0.43
2014,-1856448368,0.1,0.1,0.5,0.1,12,1,1,0.4,0.1,1,0.46
1951,-1855244837,0.1,0.1,0.5,0.1,12,1,0.7,0.4,0.1,1.5,0.48
1973,-1855576565,0.1,0.1,0.5,0.1,12,1,0.7,1,0.04,0.5,0.46
2016,-1855863768,0.1,0.1,0.5,0.1,12,1,1,0.4,0.1,2,0.45
2018,-1856384265,0.1,0.1,0.5,0.1,12,1,1,0.7,0.01,1,0.45
2019,-1856353784,0.1,0.1,0.5,0.1,12,1,1,0.7,0.01,1.5,0.44
2020,-1856434148,0.1,0.1,0.5,0.1,12,1,1,0.7,0.01,2,0.49
1957,-1855227424,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.04,0.5,0.34
1979,-1855561767,0.1,0.1,0.5,0.1,12,1,0.7,1,0.07,1.5,0.5
2022,-1855846128,0.1,0.1,0.5,0.1,12,1,1,0.7,0.04,1,0.45
2024,-1856370960,0.1,0.1,0.5,0.1,12,1,1,0.7,0.04,2,0.46
2025,-1856338765,0.1,0.1,0.5,0.1,12,1,1,0.7,0.07,0.5,0.4
2026,-1856421315,0.1,0.1,0.5,0.1,12,1,1,0.7,0.07,1,0.38
1963,-1855211645,0.1,0.1,0.5,0.1,12,1,0.7,0.7,0.07,1.5,0.53
1985,-1855548119,0.1,0.1,0.5,0.1,12,1,1,0.1,0.01,0.5,0.36
2028,-1855830584,0.1,0.1,0.5,0.1,12,1,1,0.7,0.07,2,0.53
2030,-1856355521,0.1,0.1,0.5,0.1,12,1,1,0.7,0.1,1,0.42
2031,-1856324669,0.1,0.1,0.5,0.1,12,1,1,0.7,0.1,1.5,0.48
2032,-1856406537,0.1,0.1,0.5,0.1,12,1,1,0.7,0.1,2,0.55
