run,randomSeed,margin_perc_spread,firms_risk_premium,inn_exponent,perc_total_credit,months_of_income,prop_consume_wealth,information_dispersion,cons_risk_premium,res_wage_adjustment,rep_exponent,VacanRatio.UnempRate
1422,-1857499330,0.1,0.1,0.5,0.1,12,0.4,0.7,0.1,0.1,1,-0.63
1424,-1857745439,0.1,0.1,0.5,0.1,12,0.4,0.7,0.1,0.1,2,-0.62
1425,-1857745373,0.1,0.1,0.5,0.1,12,0.4,0.7,0.4,0.01,0.5,-0.97
1426,-1857753161,0.1,0.1,0.5,0.1,12,0.4,0.7,0.4,0.01,1,-0.75
1363,-1856959522,0.1,0.1,0.5,0.1,12,0.4,0.4,0.4,0.01,1.5,-0.64
1385,-1857200089,0.1,0.1,0.5,0.1,12,0.4,0.4,0.7,0.07,0.5,-0.59
1428,-1857483540,0.1,0.1,0.5,0.1,12,0.4,0.7,0.4,0.01,2,-0.74
1430,-1857732247,0.1,0.1,0.5,0.1,12,0.4,0.7,0.4,0.04,1,-0.74
1431,-1857732963,0.1,0.1,0.5,0.1,12,0.4,0.7,0.4,0.04,1.5,-0.85
1432,-1857740413,0.1,0.1,0.5,0.1,12,0.4,0.7,0.4,0.04,2,-0.86
1369,-1856943520,0.1,0.1,0.5,0.1,12,0.4,0.4,0.4,0.07,0.5,-0.68
1391,-1857184859,0.1,0.1,0.5,0.1,12,0.4,0.4,0.7,0.1,1.5,-0.89
1434,-1857465759,0.1,0.1,0.5,0.1,12,0.4,0.7,0.4,0.07,1,-0.71
1436,-1857716804,0.1,0.1,0.5,0.1,12,0.4,0.7,0.4,0.07,2,-0.71
1437,-1857717794,0.1,0.1,0.5,0.1,12,0.4,0.7,0.4,0.1,0.5,-0.49
1438,-1857725715,0.1,0.1,0.5,0.1,12,0.4,0.7,0.4,0.1,1,-0.64
1375,-1856925178,0.1,0.1,0.5,0.1,12,0.4,0.4,0.4,0.1,1.5,-0.98
1397,-1857167219,0.1,0.1,0.5,0.1,12,0.4,0.4,1,0.04,0.5,-0.95
1440,-1857448439,0.1,0.1,0.5,0.1,12,0.4,0.7,0.4,0.1,2,-0.86
1442,-1857702639,0.1,0.1,0.5,0.1,12,0.4,0.7,0.7,0.01,1,-0.91
1443,-1857703373,0.1,0.1,0.5,0.1,12,0.4,0.7,0.7,0.01,1.5,-0.76
1444,-1857711854,0.1,0.1,0.5,0.1,12,0.4,0.7,0.7,0.01,2,-0.8
1381,-1856907093,0.1,0.1,0.5,0.1,12,0.4,0.4,0.7,0.04,0.5,-0.66
1403,-1857150379,0.1,0.1,0.5,0.1,12,0.4,0.4,1,0.07,1.5,-0.6
1446,-1857431525,0.1,0.1,0.5,0.1,12,0.4,0.7,0.7,0.04,1,-0.98
1448,-1857688447,0.1,0.1,0.5,0.1,12,0.4,0.7,0.7,0.04,2,-0.6
1449,-1857689595,0.1,0.1,0.5,0.1,12,0.4,0.7,0.7,0.07,0.5,-0.65
1450,-1857699792,0.1,0.1,0.5,0.1,12,0.4,0.7,0.7,0.07,1,-0.87
1387,-1856889672,0.1,0.1,0.5,0.1,12,0.4,0.4,0.7,0.07,1.5,-0.83
1409,-1857132825,0.1,0.1,0.5,0.1,12,0.4,0.7,0.1,0.01,0.5,-0.49
1452,-1857413442,0.1,0.1,0.5,0.1,12,0.4,0.7,0.7,0.07,2,-0.73
1454,-1857674478,0.1,0.1,0.5,0.1,12,0.4,0.7,0.7,0.1,1,-0.77
1455,-1857676234,0.1,0.1,0.5,0.1,12,0.4,0.7,0.7,0.1,1.5,-0.9
1456,-1857686912,0.1,0.1,0.5,0.1,12,0.4,0.7,0.7,0.1,2,-0.8
1393,-1856873167,0.1,0.1,0.5,0.1,12,0.4,0.4,1,0.01,0.5,-0.82
1415,-1857116469,0.1,0.1,0.5,0.1,12,0.4,0.7,0.1,0.04,1.5,-0.93
1458,-1857398534,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.01,1,-0.75
1460,-1857658251,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.01,2,-0.76
1461,-1857661814,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.04,0.5,-0.82
1462,-1857673459,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.04,1,-0.96
1399,-1856853781,0.1,0.1,0.5,0.1,12,0.4,0.4,1,0.04,1.5,-0.77
1421,-1857099139,0.1,0.1,0.5,0.1,12,0.4,0.7,0.1,0.1,0.5,-0.54
1464,-1857382247,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.04,2,-0.68
1466,-1857645009,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.07,1,-0.75
1467,-1857648066,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.07,1.5,-0.67
1468,-1857658633,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.07,2,-0.86
1405,-1856834270,0.1,0.1,0.5,0.1,12,0.4,0.4,1,0.1,0.5,-0.79
1427,-1857083465,0.1,0.1,0.5,0.1,12,0.4,0.7,0.4,0.01,1.5,-0.87
1470,-1857366558,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.1,1,-0.43
1472,-1857632081,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.1,2,-0.62
1473,-1857633970,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.01,0.5,-0.65
1474,-1857644587,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.01,1,-0.85
1411,-1856816618,0.1,0.1,0.5,0.1,12,0.4,0.7,0.1,0.01,1.5,-0.75
1433,-1857067517,0.1,0.1,0.5,0.1,12,0.4,0.7,0.4,0.07,0.5,-0.72
1476,-1857349135,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.01,2,-0.84
1478,-1857617827,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.04,1,-0.61
1479,-1857620410,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.04,1.5,-0.7
1480,-1857630195,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.04,2,-0.72
1417,-1856798903,0.1,0.1,0.5,0.1,12,0.4,0.7,0.1,0.07,0.5,-0.62
1439,-1857054210,0.1,0.1,0.5,0.1,12,0.4,0.7,0.4,0.1,1.5,-0.73
1482,-1857334767,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.07,1,-0.82
1484,-1857603594,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.07,2,-0.74
1485,-1857608351,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.1,0.5,-0.45
1486,-1857618476,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.1,1,-0.73
1423,-1856783582,0.1,0.1,0.5,0.1,12,0.4,0.7,0.1,0.1,1.5,-0.98
1445,-1857037606,0.1,0.1,0.5,0.1,12,0.4,0.7,0.7,0.04,0.5,-0.74
1488,-1857319333,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.1,2,-0.81
1490,-1857589573,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.01,1,-0.7
1491,-1857594637,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.01,1.5,-0.82
1492,-1857605788,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.01,2,-0.79
1429,-1856765640,0.1,0.1,0.5,0.1,12,0.4,0.7,0.4,0.04,0.5,-0.59
1451,-1857020878,0.1,0.1,0.5,0.1,12,0.4,0.7,0.7,0.07,1.5,-0.97
1494,-1857303795,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.04,1,-0.75
1496,-1857575809,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.04,2,-0.64
1497,-1857580358,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.07,0.5,-0.86
1498,-1857592887,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.07,1,-0.78
1435,-1856748158,0.1,0.1,0.5,0.1,12,0.4,0.7,0.4,0.07,1.5,-0.8
1457,-1857004247,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.01,0.5,-0.96
1500,-1857288987,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.07,2,-0.81
1502,-1857562723,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.1,1,-0.7
1503,-1857566971,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.1,1.5,-0.69
1504,-1857579195,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.1,2,-0.94
1441,-1856732269,0.1,0.1,0.5,0.1,12,0.4,0.7,0.7,0.01,0.5,-0.5
1463,-1856988759,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.04,1.5,-0.8
1506,-1857273019,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.01,1,-0.97
1508,-1857548738,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.01,2,-0.95
1509,-1857552980,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.04,0.5,-0.78
1510,-1857566064,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.04,1,-0.74
1447,-1856715186,0.1,0.1,0.5,0.1,12,0.4,0.7,0.7,0.04,1.5,-0.9
1469,-1856974429,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.1,0.5,-0.82
1512,-1857256888,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.04,2,-0.68
1514,-1857534151,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.07,1,-0.89
1515,-1857536740,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.07,1.5,-0.87
1516,-1857553611,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.07,2,-0.78
1453,-1856696258,0.1,0.1,0.5,0.1,12,0.4,0.7,0.7,0.1,0.5,-0.44
1475,-1856956814,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.01,1.5,-0.62
1518,-1857239561,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.1,1,-0.77
1520,-1857520388,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.1,2,-0.96
1521,-1857522510,0.1,0.1,0.5,0.1,12,0.4,1,1,0.01,0.5,-0.57
1522,-1857537770,0.1,0.1,0.5,0.1,12,0.4,1,1,0.01,1,-0.81
1459,-1856677625,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.01,1.5,-0.9
1481,-1856940013,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.07,0.5,-0.94
1524,-1857221509,0.1,0.1,0.5,0.1,12,0.4,1,1,0.01,2,-0.77
1526,-1857505567,0.1,0.1,0.5,0.1,12,0.4,1,1,0.04,1,-0.68
1527,-1857507594,0.1,0.1,0.5,0.1,12,0.4,1,1,0.04,1.5,-0.62
1528,-1857523996,0.1,0.1,0.5,0.1,12,0.4,1,1,0.04,2,-0.95
1465,-1856660932,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.07,0.5,-0.83
1487,-1856925509,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.1,1.5,-0.72
1530,-1857204184,0.1,0.1,0.5,0.1,12,0.4,1,1,0.07,1,-0.94
1532,-1857489249,0.1,0.1,0.5,0.1,12,0.4,1,1,0.07,2,-0.69
1533,-1857491932,0.1,0.1,0.5,0.1,12,0.4,1,1,0.1,0.5,-0.93
1534,-1857509483,0.1,0.1,0.5,0.1,12,0.4,1,1,0.1,1,-0.74
1471,-1856641875,0.1,0.1,0.5,0.1,12,0.4,0.7,1,0.1,1.5,-0.81
1493,-1856908140,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.04,0.5,-0.93
1536,-1857187715,0.1,0.1,0.5,0.1,12,0.4,1,1,0.1,2,-0.96
1538,-1857475222,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.01,1,-0.93
1539,-1857478167,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.01,1.5,-0.96
1540,-1857493687,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.01,2,-0.89
1477,-1856626413,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.04,0.5,-0.95
1499,-1856892529,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.07,1.5,-0.68
1542,-1857170342,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.04,1,-0.97
1544,-1857460356,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.04,2,-0.87
1545,-1857464313,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.07,0.5,-0.97
1546,-1857479198,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.07,1,-0.96
1483,-1856608527,0.1,0.1,0.5,0.1,12,0.4,1,0.1,0.07,1.5,-0.93
1505,-1856876555,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.01,0.5,-0.79
1548,-1857153224,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.07,2,-0.84
1550,-1857447415,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.1,1,-0.97
1551,-1857449329,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.1,1.5,-0.94
1552,-1857467532,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.1,2,-0.88
1489,-1856590175,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.01,0.5,-0.49
1511,-1856858954,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.04,1.5,-0.91
1554,-1857138440,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.01,1,-0.97
1556,-1857433553,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.01,2,-0.9
1557,-1857435047,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.04,0.5,-0.9
1558,-1857454903,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.04,1,-0.96
1495,-1856573749,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.04,1.5,-0.77
1517,-1856839489,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.1,0.5,-0.61
1560,-1857123647,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.04,2,-0.94
1562,-1857420083,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.07,1,-0.85
1563,-1857419222,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.07,1.5,-0.98
1564,-1857440729,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.07,2,-0.93
1501,-1856555361,0.1,0.1,0.5,0.1,12,0.4,1,0.4,0.1,0.5,-0.59
1523,-1856824474,0.1,0.1,0.5,0.1,12,0.4,1,1,0.01,1.5,-0.95
1566,-1857107436,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.1,1,-0.98
1568,-1857405195,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.1,2,-0.96
1569,-1857404160,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.01,0.5,-0.8
1570,-1857426085,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.01,1,-0.94
1507,-1856537825,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.01,1.5,-0.75
1529,-1856809767,0.1,0.1,0.5,0.1,12,0.4,1,1,0.07,0.5,-0.64
1572,-1857093835,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.01,2,-0.77
1574,-1857391413,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.04,1,-0.87
1575,-1857389315,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.04,1.5,-0.86
1576,-1857411249,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.04,2,-0.89
1513,-1856519509,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.07,0.5,-0.93
1535,-1856793974,0.1,0.1,0.5,0.1,12,0.4,1,1,0.1,1.5,-0.81
1578,-1857078146,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.07,1,-0.89
1580,-1857380193,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.07,2,-0.97
1581,-1857375561,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.1,0.5,-0.98
1582,-1857398407,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.1,1,-0.97
1519,-1856502573,0.1,0.1,0.5,0.1,12,0.4,1,0.7,0.1,1.5,-0.92
1541,-1856776739,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.04,0.5,-0.95
1584,-1857060376,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.1,2,-0.91
1586,-1857365247,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.01,1,-0.91
1587,-1857361001,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.01,1.5,-0.76
1588,-1857384051,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.01,2,-0.85
1525,-1856486958,0.1,0.1,0.5,0.1,12,0.4,1,1,0.04,0.5,-0.51
1547,-1856760708,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.07,1.5,-0.7
1590,-1857043418,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.04,1,-0.95
1592,-1857352392,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.04,2,-0.98
1593,-1857346406,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.07,0.5,-0.76
1594,-1857369329,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.07,1,-0.98
1531,-1856468861,0.1,0.1,0.5,0.1,12,0.4,1,1,0.07,1.5,-0.71
1553,-1856744113,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.01,0.5,-0.87
1596,-1857027017,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.07,2,-0.88
1598,-1857339037,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.1,1,-0.9
1599,-1857335148,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.1,1.5,-0.98
1600,-1857355443,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.1,2,-0.98
1537,-1856452241,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.01,0.5,-0.96
1559,-1856726515,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.04,1.5,-0.95
1602,-1857011364,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.01,1,-0.88
1604,-1857326092,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.01,2,-0.7
1605,-1857321814,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.04,0.5,-0.97
1606,-1857341529,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.04,1,-0.89
1543,-1856434590,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.04,1.5,-0.97
1565,-1856709151,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.1,0.5,-0.68
1608,-1856991594,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.04,2,-0.93
1610,-1857312343,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.07,1,-0.87
1611,-1857307257,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.07,1.5,-0.81
1612,-1857326869,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.07,2,-0.74
1549,-1856417318,0.1,0.1,0.5,0.1,12,0.7,0.1,0.1,0.1,0.5,-0.96
1571,-1856692249,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.01,1.5,-0.93
1614,-1856975513,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.1,1,-0.76
1616,-1857300045,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.1,2,-0.74
1617,-1857292549,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.01,0.5,-0.66
1618,-1857313417,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.01,1,-0.79
1555,-1856398394,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.01,1.5,-0.95
1577,-1856672294,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.07,0.5,-0.9
1620,-1856956618,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.01,2,-0.78
1622,-1857286261,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.04,1,-0.9
1623,-1857278852,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.04,1.5,-0.8
1624,-1857299452,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.04,2,-0.89
1561,-1856379844,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.07,0.5,-0.95
1583,-1856654724,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.1,1.5,-0.95
1626,-1856939742,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.07,1,-0.51
1628,-1857272800,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.07,2,-0.81
1629,-1857265179,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.1,0.5,-0.6
1630,-1857285809,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.1,1,-0.85
1567,-1856362366,0.1,0.1,0.5,0.1,12,0.7,0.1,0.4,0.1,1.5,-0.94
1589,-1856635457,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.04,0.5,-0.95
1632,-1856926122,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.1,2,-0.85
1634,-1857257578,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.01,1,-0.7
1635,-1857252592,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.01,1.5,-0.86
1636,-1857272941,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.01,2,-0.68
1573,-1856342058,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.04,0.5,-0.98
1595,-1856617943,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.07,1.5,-0.96
1638,-1856909709,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.04,1,-0.92
1640,-1857244659,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.04,2,-0.75
1641,-1857238842,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.07,0.5,-0.89
1642,-1857259347,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.07,1,-0.89
1579,-1856322827,0.1,0.1,0.5,0.1,12,0.7,0.1,0.7,0.07,1.5,-0.95
1601,-1856601571,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.01,0.5,-0.77
1644,-1856893764,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.07,2,-0.96
1646,-1857231473,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.1,1,-0.82
1647,-1857224967,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.1,1.5,-0.81
1648,-1857245514,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.1,2,-0.6
1585,-1856305791,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.01,0.5,-0.89
1607,-1856585519,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.04,1.5,-0.54
1650,-1856875672,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.01,1,-0.71
1652,-1857218351,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.01,2,-0.73
1653,-1857212460,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.04,0.5,-0.69
1654,-1857231683,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.04,1,-0.75
1591,-1856288465,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.04,1.5,-0.96
1613,-1856568515,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.1,0.5,-0.9
1656,-1856856894,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.04,2,-0.91
1658,-1857203836,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.07,1,-0.95
1659,-1857198293,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.07,1.5,-0.86
1660,-1857219220,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.07,2,-0.94
1597,-1856268066,0.1,0.1,0.5,0.1,12,0.7,0.1,1,0.1,0.5,-0.95
1619,-1856552998,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.01,1.5,-0.74
1662,-1856837761,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.1,1,-0.98
1664,-1857189474,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.1,2,-0.96
1665,-1857183827,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.01,0.5,-0.63
1666,-1857205591,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.01,1,-0.97
1603,-1856251931,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.01,1.5,-0.72
1625,-1856537503,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.07,0.5,-0.93
1668,-1856823178,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.01,2,-0.64
1670,-1857174310,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.04,1,-0.59
1671,-1857171499,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.04,1.5,-0.75
1672,-1857191470,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.04,2,-0.8
1609,-1856236595,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.07,0.5,-0.54
1631,-1856521091,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.1,1.5,-0.72
1674,-1856807653,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.07,1,-0.74
1676,-1857159737,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.07,2,-0.85
1677,-1857157029,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.1,0.5,-0.86
1678,-1857178706,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.1,1,-0.88
1615,-1856217949,0.1,0.1,0.5,0.1,12,0.7,0.4,0.1,0.1,1.5,-0.87
1637,-1856505704,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.04,0.5,-0.56
1680,-1856792647,0.1,0.1,0.5,0.1,12,0.7,0.7,0.1,0.1,2,-0.85
1682,-1857145841,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.01,1,-0.68
1683,-1857143147,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.01,1.5,-0.92
1684,-1857164577,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.01,2,-0.76
1621,-1856200544,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.04,0.5,-0.76
1643,-1856490116,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.07,1.5,-0.71
1686,-1856776156,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.04,1,-0.84
1688,-1857130689,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.04,2,-0.76
1689,-1857128978,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.07,0.5,-0.94
1690,-1857151948,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.07,1,-0.8
1627,-1856183148,0.1,0.1,0.5,0.1,12,0.7,0.4,0.4,0.07,1.5,-0.7
1649,-1856473648,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.01,0.5,-0.58
1692,-1856761107,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.07,2,-0.83
1694,-1857119203,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.1,1,-0.59
1695,-1857114921,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.1,1.5,-0.72
1696,-1857137225,0.1,0.1,0.5,0.1,12,0.7,0.7,0.4,0.1,2,-0.94
1633,-1856166887,0.1,0.1,0.5,0.1,12,0.7,0.4,0.7,0.01,0.5,-0.91
1655,-1856458983,0.1,0.1,0.5,0.1,12,0.7,0.4,1,0.04,1.5,-0.67
1698,-1856743329,0.1,0.1,0.5,0.1,12,0.7,0.7,0.7,0.01,1,-0.9
